Finalize,Verify,Follow-Up,Trapped Date,Is Import,Facility,Trap,Trap Is Offsite,Trapping Session Name,Target Species,Target Run,Trapping Session Comments,Fish ID,Count,Species,Run,Sex,Origin,Origin Expression,Origin Description,Origin Start Date,Origin End Date,Origin Creator,Origin Creation Date,Living Status,Length,Age Designation,Age Calculated,Age Criteria Start Length,Age Criteria End Length,Age Criteria Start Date,Age Criteria End Date,Moved To Facility,Moved To,Moved To Location Type,Moved To Is Offsite,Offsite Owner Facility,Offsite Location Latitude,Offsite Location Longitude,Offsite Location Description,Disposition,Release Site,Release Site Latitude,Release Site Longitude,Purpose,Existing Marks,Existing Marks Quantity,Applied Marks,Applied Marks Quantity,Existing Tags,Applied Tags,Existing CWT,Existing CWT Value,Applied CWT,Applied CWT Value,Existing PIT,Applied PIT,Samples,Conditions,Recap,Injected,Weight,Notes,Group Notes,Import Custom
FALSE,FALSE,FALSE,4/19/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/19/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,33,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,705,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,"ROP, UNC","1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/19/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/19/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,34,1,Steelhead,Summer,Male,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,567,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,3DD.00775F9F23,NA,"GEN 34, SCALE 34",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/19/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/19/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,35,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,580,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,3DD.00777AB4DB,NA,"GEN 35, SCALE 35",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/22/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/22/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,36,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,605,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,"GEN 36, SCALE 36",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/22/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/22/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,39,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,562,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,"GEN 39, SCALE 39",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/23/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/23/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,40,1,Steelhead,Summer,Male,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,635,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,"ROP, UNC","1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/23/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/23/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,41,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,575,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,"ROP, UNC","1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/26/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/26/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,42,1,Steelhead,Summer,Male,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,608,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,"GEN 42, SCALE 42",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/26/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/26/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,43,1,Steelhead,Summer,Male,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,582,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,"GEN 43, SCALE 43",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/26/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/26/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,44,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,698,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,3DD.00775EFF7B,NA,"GEN 44, SCALE 44",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/26/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/26/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,45,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,684,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,3DD00775F0E9A,NA,"GEN 45, SCALE 45",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/26/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/26/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,46,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,736,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,"GEN 46, SCALE 46",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/29/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/29/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,49,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,600,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,3DD.00775E8272,NA,"GEN 49, SCALE 49",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/29/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/29/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,50,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,563,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,"GEN 50, SCALE 50",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/1/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/01/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,51,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,710,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,"GEN 51, SCALE 51",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/22/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/22/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,37,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,630,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,"ROP, UNC","1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/22/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/22/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,38,1,Steelhead,Summer,Male,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,641,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,"ROP, UNC","1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/29/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/29/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,47,1,Steelhead,Summer,Male,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,568,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,"ROP, UNC","1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,3DD.007763F440,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/29/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 04/29/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,48,1,Steelhead,Summer,Male,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,614,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,"ROP, UNC","1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/3/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/03/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,52,1,Steelhead,Summer,Male,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,589,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,"GEN 52, SCALE 52",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/6/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/06/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,53,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,634,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,3DD.0077ADC3D1,NA,"GEN 53, SCALE 53",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/6/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/06/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,54,1,Steelhead,Summer,Male,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,554,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,"ROP, UNC","1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/6/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/06/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,55,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,709,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,3DD.00775E7C95,NA,"GEN 55, SCALE 55",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/6/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/06/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,56,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,683,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,"GEN 56, SCALE 56",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/6/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/06/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,57,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,590,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,"GEN 57, SCALE 57",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/6/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/06/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,58,1,Steelhead,Summer,Male,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,567,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,"ROP, UNC","1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,3DD.00775EC9FE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/8/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/08/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,59,1,Steelhead,Summer,Male,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,586,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,"ROP, UNC","1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/8/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/08/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,60,1,Steelhead,Summer,Male,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,565,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,"ROP, UNC","1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,3DD.007763F440,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/8/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/08/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,61,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,698,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,"ROP, UNC","1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/8/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/08/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,62,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,564,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,"GEN 62, SCALE 62",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/8/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/08/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,63,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,625,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,3DD.00775F635,NA,"GEN 63, SCALE 63",NA,FALSE,FALSE,NA,"Lost OP, took Caudal Punch",NA,NA
FALSE,FALSE,FALSE,5/8/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/08/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,64,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,718,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,"GEN 64, SCALE 64",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/10/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/10/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,65,1,Steelhead,Summer,Female,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,572,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,"GEN 65, SCALE 65",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/13/2019,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/13/2019 Lookingglass  Upper Trap 8:00 AM PST,Steelhead,Summer,NA,66,1,Steelhead,Summer,Male,Natural,( Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP]  ),Natural,NA,NA,oregon,7/22/2025,Alive,620,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,"GEN 66, SCALE 66",NA,FALSE,FALSE,NA,NA,NA,NA
